TotalHet,100,200,300,400,500,600,700,800,900,1000
200,45.53,92.59,126.27,129.24,129.24,129.24,129.24,129.24,129.24,129.24
201,49.24,89.53,137.32,167.7,172.26,172.26,172.26,172.26,172.26,172.26
202,40.58,66.89,108.8,147.69,147.69,147.69,147.69,147.69,147.69,147.69
203,48.02,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52
204,44.12,78.34,86.24,86.24,86.24,86.24,86.24,86.24,86.24,86.24
205,40.78,84.47,129.83,169.77,198.91,213.26,213.55,213.55,213.55,213.55
206,49.07,83.19,83.38,83.38,83.38,83.38,83.38,83.38,83.38,83.38
207,38.78,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95
208,47.84,96.2,142.81,189.95,237.64,244.57,244.57,244.57,244.57,244.57
209,46.25,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73,74.73
210,33.24,40.98,40.98,40.98,40.98,40.98,40.98,40.98,40.98,40.98
211,26.75,63.86,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03
212,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18
213,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74,25.74
214,41.03,74.23,114.22,136.53,173.31,195.8,195.8,195.8,195.8,195.8
215,45.38,83.12,85.46,85.46,85.46,85.46,85.46,85.46,85.46,85.46
216,40.53,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3
217,39.76,46.65,46.65,46.65,46.65,46.65,46.65,46.65,46.65,46.65
218,44.28,72.16,74.25,74.25,74.25,74.25,74.25,74.25,74.25,74.25
219,36.42,62.9,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84
220,48.76,97.87,140.32,147.71,147.71,147.71,147.71,147.71,147.71,147.71
221,44.99,91.15,135.09,140.22,140.22,140.22,140.22,140.22,140.22,140.22
222,47.06,73.39,74.24,74.24,74.24,74.24,74.24,74.24,74.24,74.24
223,50.67,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64,70.64
224,37.66,69.38,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5
225,45.99,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11
226,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98
227,47.22,75.35,86.59,86.59,86.59,86.59,86.59,86.59,86.59,86.59
228,46.99,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59,50.59
229,45.92,50.97,50.97,50.97,50.97,50.97,50.97,50.97,50.97,50.97
230,26.05,65.47,86.19,86.19,86.19,86.19,86.19,86.19,86.19,86.19
231,46.52,93.98,135.12,143.62,143.62,143.62,143.62,143.62,143.62,143.62
232,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
233,36.21,38.51,38.51,38.51,38.51,38.51,38.51,38.51,38.51,38.51
234,41.89,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16
235,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36
236,48.96,90.14,123.55,123.73,123.73,123.73,123.73,123.73,123.73,123.73
237,50.22,92.68,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63
238,37.83,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7
239,36.59,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5
240,45.47,75.85,85.43,85.43,85.43,85.43,85.43,85.43,85.43,85.43
241,40.73,53.96,53.96,53.96,53.96,53.96,53.96,53.96,53.96,53.96
242,48.89,86.72,89.49,89.49,89.49,89.49,89.49,89.49,89.49,89.49
243,44.77,73.2,106.12,110.93,110.93,110.93,110.93,110.93,110.93,110.93
244,47.04,92.2,106.11,113.83,113.83,113.83,113.83,113.83,113.83,113.83
245,38.67,84.84,107.84,107.89,107.89,107.89,107.89,107.89,107.89,107.89
246,25.31,25.39,25.39,25.39,25.39,25.39,25.39,25.39,25.39,25.39
247,48.22,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96,62.96
248,37.24,85,117.69,119.6,119.6,119.6,119.6,119.6,119.6,119.6
249,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
250,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24,17.24
251,48.63,85.65,99.82,129.46,130.65,130.65,130.65,130.65,130.65,130.65
252,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81,22.81
253,47.74,91.47,120.05,151.34,153.12,153.12,153.12,153.12,153.12,153.12
254,41.78,46.27,46.27,46.27,46.27,46.27,46.27,46.27,46.27,46.27
255,47.44,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18
256,45.48,92.81,118.06,155.9,163.1,163.1,163.1,163.1,163.1,163.1
257,37.47,69.05,99.03,142.08,183.98,184.51,184.51,184.51,184.51,184.51
258,33.44,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24
259,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89,22.89
260,46.03,81.7,116.98,157.53,160.5,160.5,160.5,160.5,160.5,160.5
261,33.94,80.59,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89
262,36.67,51.07,75.47,77.21,77.21,77.21,77.21,77.21,77.21,77.21
263,42.83,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13
264,48.13,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16
265,39.45,51.5,53.11,53.11,53.11,53.11,53.11,53.11,53.11,53.11
266,25.78,25.78,25.78,25.78,25.78,25.78,25.78,25.78,25.78,25.78
267,38.81,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.43,39.43
268,32.26,50.91,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33
269,44.6,78.82,98.9,125.81,170.44,182.79,182.79,182.79,182.79,182.79
270,30.93,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36,41.36
271,49.25,97.31,138.81,158.87,167.87,167.87,167.87,167.87,167.87,167.87
272,31.16,32.64,32.64,32.64,32.64,32.64,32.64,32.64,32.64,32.64
273,44.74,81.45,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72
274,40.33,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4,40.4
275,40.51,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62
276,42.52,66.6,79.07,79.07,79.07,79.07,79.07,79.07,79.07,79.07
277,42.78,82.07,132,178.07,202.56,203.73,203.73,203.73,203.73,203.73
278,47.39,96.09,132.51,145.6,146.08,146.08,146.08,146.08,146.08,146.08
279,49.1,85.14,111.8,112.42,112.42,112.42,112.42,112.42,112.42,112.42
280,22.24,22.24,22.24,22.24,22.24,22.24,22.24,22.24,22.24,22.24
281,46.7,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48
282,47.93,83.26,113.86,147.14,147.15,147.15,147.15,147.15,147.15,147.15
283,35.37,78.75,85.74,85.74,85.74,85.74,85.74,85.74,85.74,85.74
284,39.95,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77,67.77
285,41.89,75.81,78.1,78.1,78.1,78.1,78.1,78.1,78.1,78.1
286,45.62,74.5,87.03,87.17,87.17,87.17,87.17,87.17,87.17,87.17
287,49.73,89.92,95.34,95.34,95.34,95.34,95.34,95.34,95.34,95.34
288,31.45,80.15,129.16,171.63,173.64,173.64,173.64,173.64,173.64,173.64
289,35.6,36.72,36.72,36.72,36.72,36.72,36.72,36.72,36.72,36.72
290,37.47,57.36,65.76,65.76,65.76,65.76,65.76,65.76,65.76,65.76
291,44.75,47.85,47.85,47.85,47.85,47.85,47.85,47.85,47.85,47.85
292,42.66,87.84,131.38,151.56,151.56,151.56,151.56,151.56,151.56,151.56
293,47.77,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42
294,33.75,81.53,123.21,135.39,135.39,135.39,135.39,135.39,135.39,135.39
295,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1,18.1
296,29.03,40.51,40.51,40.51,40.51,40.51,40.51,40.51,40.51,40.51
297,50.01,88.65,91.88,91.88,91.88,91.88,91.88,91.88,91.88,91.88
298,42.7,88.89,119.5,159.77,180.03,180.03,180.03,180.03,180.03,180.03
299,47.21,92.2,130.9,160.69,160.69,160.69,160.69,160.69,160.69,160.69
300,44.54,65.38,74.84,74.84,74.84,74.84,74.84,74.84,74.84,74.84
301,42.2,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3,67.3
302,47.88,95.26,140.69,143.39,143.39,143.39,143.39,143.39,143.39,143.39
303,31.53,54.97,54.97,54.97,54.97,54.97,54.97,54.97,54.97,54.97
304,45.17,93.47,124.78,162.17,184.14,188.2,188.2,188.2,188.2,188.2
305,46.79,81.3,126.82,148.2,148.2,148.2,148.2,148.2,148.2,148.2
306,44.92,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
307,44.71,80.72,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8
308,45.18,91.15,135.99,139.8,139.8,139.8,139.8,139.8,139.8,139.8
309,44.14,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75
310,49,84.88,117.81,156.03,197,222.81,223.27,223.27,223.27,223.27
311,45.37,92.27,140.62,184.75,233.71,280.83,325.86,339.99,339.99,339.99
312,46.66,92.74,140.16,155.8,155.8,155.8,155.8,155.8,155.8,155.8
313,45.61,90.8,126.64,138.98,138.98,138.98,138.98,138.98,138.98,138.98
314,35.18,39.24,39.24,39.24,39.24,39.24,39.24,39.24,39.24,39.24
315,47.55,69.94,78.56,78.56,78.56,78.56,78.56,78.56,78.56,78.56
316,48.4,96.79,125.95,148.76,148.76,148.76,148.76,148.76,148.76,148.76
317,49.56,94.73,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1
318,44.66,91.31,127.63,177.17,195.99,195.99,195.99,195.99,195.99,195.99
319,49.43,91.71,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35
320,43.44,91.37,129.62,166.49,214.31,239.96,241.5,241.5,241.5,241.5
321,48.17,95.58,129.51,144.6,145.37,145.37,145.37,145.37,145.37,145.37
322,48.91,89.13,135.46,177.21,188.71,188.71,188.71,188.71,188.71,188.71
323,47.77,90.84,138.87,177.41,221.98,259.31,286.01,286.81,286.81,286.81
324,37.82,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34,43.34
325,48.89,95.04,109.69,109.69,109.69,109.69,109.69,109.69,109.69,109.69
326,47.94,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08,73.08
327,45.27,92.14,108.97,134.25,144.53,144.53,144.53,144.53,144.53,144.53
328,49.02,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03,73.03
329,18.64,18.64,18.64,18.64,18.64,18.64,18.64,18.64,18.64,18.64
330,42.46,46.69,46.69,46.69,46.69,46.69,46.69,46.69,46.69,46.69
331,49.8,96.97,135.3,144.95,144.95,144.95,144.95,144.95,144.95,144.95
